item,title,genres,other
7126,5019,Unknown,0
10035,8441,Unknown,0
8419,3957,Unknown,0
6501,3953,Unknown,0
7888,3532,Country,54
10436,8638,Unknown,0
8015,2228,Unknown,0
13088,6376,Unknown,0
4423,4146,Unknown,0
16774,8662,Unknown,0
10176,6550,Unknown,0
16117,7188,Latin,88
19424,3317,Unknown,0
18626,2492,Unknown,0
5312,4803,Unknown,0
4339,7216,Unknown,0
8651,1123,Pop,106
523,1873,Unknown,0
13839,6499,Unknown,0
19538,8645,Unknown,0
749,1480,Unknown,0
15582,3646,Unknown,0
3041,8075,Unknown,0
2573,9162,Unknown,0
17812,8032,Unknown,0
15799,9401,Unknown,0
16549,3907,Unknown,0
6658,6198,Unknown,0
19744,2384,Unknown,0
14392,6805,Unknown,0
7136,9070,Unknown,0
13641,125,Unknown,0
19313,8536,Rock,134
12328,4770,Unknown,0
2118,7634,Unknown,0
15986,7066,Unknown,0
16361,4944,Unknown,0
14853,7075,Unknown,0
8868,7207,Unknown,0
15699,6324,Unknown,0
4838,3795,Unknown,0
18431,8971,Unknown,0
10375,1553,Unknown,0
20329,6913,Pop,106
2425,5666,Unknown,0
17582,4830,Unknown,0
20478,8954,Unknown,0
2435,6918,Unknown,0
17761,43,Unknown,0
12015,6768,Unknown,0
14176,7118,Unknown,0
9072,7937,Unknown,0
13022,5305,Unknown,0
17812,8032,Unknown,0
16259,9394,Unknown,0
8732,8715,Unknown,0
7322,8472,Unknown,0
7790,6146,Unknown,0
15982,4448,Unknown,0
14182,5066,Unknown,0
10541,2453,R&B,114
4602,554,Unknown,0
11346,8715,Unknown,0
19679,7413,Unknown,0
6348,2960,Rock,134
9410,3994,Unknown,0
4829,8144,Unknown,0
2409,5762,Unknown,0
9765,7859,Unknown,0
20285,8704,Unknown,0
16018,4453,Unknown,0
15055,6078,Unknown,0
1714,1883,Unknown,0
1695,1192,Unknown,0
2001,4544,Unknown,0
16021,7104,Unknown,0
15399,2063,Unknown,0
15275,6969,Unknown,0
3832,8419,R&B,114
9137,4621,Unknown,0
15633,7904,Unknown,0
11019,8715,Unknown,0
14733,2284,Unknown,0
13856,4789,Pop,106
18548,4162,Unknown,0
19622,5735,Unknown,0
13762,5445,Unknown,0
18011,1946,Unknown,0
589,3708,Unknown,0
16548,647,Unknown,0
11691,6176,Unknown,0
17228,1642,Unknown,0
19116,9054,Unknown,0
17402,4592,Unknown,0
7436,7541,Unknown,0
4420,1721,Unknown,0
10359,3192,R&B,114
9331,3575,Unknown,0
18840,4082,Rock,134
5826,8150,Unknown,0
12026,6262,R&B,114
4198,9,Comedy,206
17060,5365,Unknown,0
11428,3985,Unknown,0
18740,6916,Unknown,0
12491,7688,Unknown,0
19014,6572,Unknown,0
15662,3630,Unknown,0
6805,645,Unknown,0
18656,8745,Unknown,0
16831,476,Unknown,0
10127,8762,Unknown,0
8988,9414,Unknown,0
6357,2484,Unknown,0
2412,1752,Unknown,0
19550,7243,Unknown,0
2817,111,Unknown,0
5677,7937,Rock,134
9210,556,Unknown,0
6097,8857,Unknown,0
138,2999,Pop,106
11499,8305,Unknown,0
13047,1665,Unknown,0
5083,7282,Unknown,0
10770,8472,Unknown,0
13203,2242,Unknown,0
7055,1433,Unknown,0
13629,3195,Unknown,0
6355,2479,Unknown,0
12179,7723,Unknown,0
14558,2988,Rap,35
4774,2733,Unknown,0
3583,8177,Unknown,0
7796,685,Rock,134
207,4554,Unknown,0
4456,2031,Unknown,0
4291,6099,Unknown,0
4043,4864,Unknown,0
17724,4806,Unknown,0
1540,5023,Unknown,0
17250,753,Unknown,0
11092,5254,Unknown,0
7078,5475,Rock,134
4862,5467,Unknown,0
17763,8300,Unknown,0
7259,642,Unknown,0
2938,4981,Unknown,0
5198,8365,Unknown,0
14205,7937,Rock,134
6401,8242,Unknown,0
13673,5893,Unknown,0
8210,6930,Unknown,0
10523,5864,Unknown,0
19590,4716,Unknown,0
5423,2034,Unknown,0
3350,5225,Unknown,0
2481,6671,Unknown,0
4285,4599,Unknown,0
2162,3918,Unknown,0
6045,6871,Country,54
2511,920,Unknown,0
3021,3118,Unknown,0
14062,7881,Unknown,0
8163,6755,Unknown,0
19765,8534,Unknown,0
18134,4295,Unknown,0
1192,1582,R&B,114
18433,5553,Rock,134
8543,8464,Unknown,0
8635,8490,Unknown,0
19133,5113,Unknown,0
4539,2988,Unknown,0
4888,3842,Unknown,0
8090,6738,Unknown,0
18461,685,Unknown,0
8902,6826,Unknown,0
1521,7305,Unknown,0
19908,7017,Unknown,0
4267,7706,Unknown,0
62,2020,Unknown,0
11763,130,Unknown,0
7942,9160,Rap,35
3800,4643,Unknown,0
601,7950,Unknown,0
19777,5227,Unknown,0
6207,7372,Unknown,0
6064,3758,Unknown,0
7568,6543,Unknown,0
10032,6585,Unknown,0
6465,8647,Unknown,0
13476,1267,Unknown,0
6296,1078,Unknown,0
19075,7341,Unknown,0
8433,6106,Unknown,0
17961,3889,Unknown,0
12659,6328,Unknown,0
15295,120,Blues,47
1259,6913,Unknown,0
19728,5439,Unknown,0
10639,6237,Unknown,0
14249,8081,Unknown,0
20484,2763,Unknown,0
9180,6930,Unknown,0
8177,9302,Unknown,0
9782,7526,Unknown,0
16833,4592,Rock,134
20168,7111,Unknown,0
12994,5309,Unknown,0
16616,3118,Unknown,0
13497,8798,Unknown,0
17041,6370,Unknown,0
18936,7024,Unknown,0
4160,6868,Unknown,0
4221,2171,Unknown,0
12000,1600,Unknown,0
4311,4688,Unknown,0
15655,7179,Unknown,0
9682,1026,Unknown,0
15221,3909,Pop,106
6900,5007,Unknown,0
2248,8226,Unknown,0
16016,6101,Unknown,0
589,3708,Unknown,0
8651,1123,Pop,106
2735,6857,Unknown,0
15791,898,Unknown,0
8643,5379,Unknown,0
16456,2753,Unknown,0
15068,6102,Unknown,0
5643,8907,Unknown,0
5222,7077,Unknown,0
14909,1072,Unknown,0
15578,148,Unknown,0
17779,3709,Unknown,0
17490,770,Unknown,0
8140,5845,Unknown,0
5663,2549,Unknown,0
13189,3076,Pop,106
15444,7364,Unknown,0
11788,2296,Unknown,0
18049,6856,Unknown,0
10241,6024,Unknown,0
7724,6303,Unknown,0
8772,5225,Unknown,0
406,4640,Unknown,0
1808,38,Unknown,0
15315,5379,Unknown,0
6758,7381,Unknown,0
15666,5380,Unknown,0
11044,6166,Christmas,71
13481,8329,Unknown,0
9305,3949,Unknown,0
18421,7075,Unknown,0
14544,4774,Unknown,0
12974,8761,Unknown,0
5419,9290,Unknown,0
18941,8021,Unknown,0
5627,4088,Unknown,0
14756,5625,Unknown,0
3797,628,Unknown,0
4571,4637,Unknown,0
18393,4188,Unknown,0
19075,7341,Unknown,0
9913,4930,Unknown,0
17353,5492,Rock,134
1572,8197,Unknown,0
17703,5574,Pop,106
17854,7041,Pop,106
5242,9264,Unknown,0
12596,7423,Unknown,0
16907,3258,Unknown,0
18734,7267,Unknown,0
1009,6320,Unknown,0
588,7088,Unknown,0
9710,4505,Unknown,0
9641,7590,Funk,118
12454,8121,Rock,134
13625,8464,Unknown,0
1872,5329,Unknown,0
11920,5178,R&B,114
12819,5511,R&B,114
10065,4896,Unknown,0
18997,5685,Unknown,0
15612,6176,Unknown,0
5492,2393,Rock,134
13938,8301,Rock,134
18820,7372,Unknown,0
157,4098,Unknown,0
12176,8419,Unknown,0
435,7709,Unknown,0
10937,3444,Unknown,0
3056,3977,Unknown,0
20229,6319,Unknown,0
18899,9194,Unknown,0
14042,9146,Unknown,0
12188,8715,Unknown,0
18689,5911,Unknown,0
10088,5052,Unknown,0
8477,2452,Unknown,0
12440,7088,Unknown,0
17643,9431,Unknown,0
9523,4770,Unknown,0
5322,6679,Unknown,0
12683,3656,Unknown,0
9499,8975,Unknown,0
18703,4967,Unknown,0
9704,2868,Unknown,0
4493,1568,Unknown,0
3177,1372,Unknown,0
8871,4409,Unknown,0
15591,4095,Unknown,0
17229,4548,Unknown,0
2032,1053,Rock,134
2201,5557,Unknown,0
4285,8365,Unknown,0
8331,1267,Unknown,0
7445,5499,Rap,35
13175,7967,Unknown,0
11025,2989,Unknown,0
20366,8024,Unknown,0
10456,5955,Pop,106
16180,3982,Unknown,0
13103,5306,Unknown,0
13381,6996,Rock,134
14161,2868,Unknown,0
12975,5485,Metal,148
3174,3677,Rock,134
10117,7383,Rock,134
884,3222,Unknown,0
7385,4266,Unknown,0
17250,753,Unknown,0
2273,5439,Unknown,0
1896,4554,Unknown,0
5071,5242,Unknown,0
927,8436,Unknown,0
18994,738,Unknown,0
7172,6857,Rock,134
589,3708,Unknown,0
2635,8607,Unknown,0
7299,979,Unknown,0
14054,3372,Unknown,0
9452,1915,Unknown,0
5752,3195,Unknown,0
9975,8653,Unknown,0
9915,8337,Unknown,0
18868,4467,Unknown,0
13553,9317,Unknown,0
7061,4203,Rock,134
1791,4009,Unknown,0
15667,6918,Rock,134
11412,43,Unknown,0
8649,2849,Unknown,0
4746,3677,Rock,134
16220,2482,Unknown,0
1353,2517,Unknown,0
18970,4641,Unknown,0
18028,6728,Unknown,0
20152,8608,Folk,65
20293,7688,Unknown,0
6738,4152,Unknown,0
12366,7008,Unknown,0
5425,8666,Unknown,0
8190,4610,Unknown,0
6826,8403,Unknown,0
4828,3282,Unknown,0
15558,1915,Unknown,0
5703,3811,Unknown,0
17335,6133,Religious,123
3747,8422,Techno,18
18549,6916,Unknown,0
7300,9414,Unknown,0
575,1873,Unknown,0
10712,7621,Unknown,0
6565,1187,Unknown,0
15974,55,Unknown,0
7295,526,Unknown,0
3991,813,Unknown,0
5773,3527,Unknown,0
14760,4277,Unknown,0
5312,4803,Unknown,0
19220,6625,Unknown,0
18863,8489,Unknown,0
10809,4761,Unknown,0
17916,7913,Unknown,0
6603,6011,Unknown,0
3251,7927,Unknown,0
14541,6418,Country,54
12182,8058,Unknown,0
7212,332,Unknown,0
17896,2159,Unknown,0
12416,1877,Unknown,0
11350,2017,Unknown,0
995,8301,Unknown,0
4829,8144,Unknown,0
20305,8970,Unknown,0
4986,9430,Unknown,0
7129,8105,Unknown,0
12002,9414,Unknown,0
10359,3192,R&B,114
8179,8444,Unknown,0
12202,4637,Unknown,0
19511,2236,Unknown,0
15620,9345,Rock,134
17046,5035,Unknown,0
2740,7885,Unknown,0
13346,9109,Unknown,0
12875,500,Unknown,0
1271,8608,Folk,65
13350,3196,Unknown,0
19327,2471,Unknown,0
12947,9426,Unknown,0
7060,3494,Unknown,0
11550,3536,Unknown,0
7268,5264,Unknown,0
7056,2300,Unknown,0
4209,5237,Unknown,0
1094,6258,Unknown,0
17298,4544,Unknown,0
12240,6468,Unknown,0
9419,3743,Unknown,0
16843,328,Unknown,0
3751,35,Unknown,0
314,3776,Unknown,0
11584,9105,Unknown,0
12311,2022,Rock,134
15977,4016,Unknown,0
2340,9359,Unknown,0
3917,6694,Unknown,0
1028,8560,Unknown,0
15708,7088,Unknown,0
90,7319,Unknown,0
6334,4213,Unknown,0
2687,4100,Country,54
1332,1455,Unknown,0
17008,8819,Unknown,0
5450,7262,Rock,134
17645,7041,Unknown,0
416,4445,Unknown,0
8736,535,Speed Metal,149
5812,4524,Unknown,0
2079,2460,Unknown,0
18279,2546,Rock,134
488,3919,Unknown,0
9518,5039,Unknown,0
3483,5531,Unknown,0
8142,1522,Unknown,0
8339,3216,Unknown,0
10883,4524,Unknown,0
6854,5777,Unknown,0
8503,1598,Unknown,0
14010,824,Unknown,0
13239,6958,Unknown,0
17186,5982,Unknown,0
16389,8896,Unknown,0
13236,726,Unknown,0
18480,6983,Unknown,0
14016,6011,Unknown,0
7466,6050,Unknown,0
4820,6128,Unknown,0
5716,6146,Rock,134
850,151,Unknown,0
2680,6161,Unknown,0
15610,6328,Unknown,0
12917,2640,Pop,106
15525,2415,Pop,106
9180,6930,Unknown,0
5036,8760,Unknown,0
11270,216,Unknown,0
13392,8704,Unknown,0
8989,1226,Unknown,0
4280,4037,Unknown,0
14633,7168,Unknown,0
17931,8320,Unknown,0
12505,3063,Unknown,0
1186,369,Unknown,0
10391,7996,Pop,106
19395,4216,Unknown,0
10370,9188,Blues,47
19593,6788,Unknown,0
13590,3893,Rock,134
5700,39,Unknown,0
3661,3144,Unknown,0
11931,2763,Unknown,0
8326,7518,Unknown,0
1881,1682,Unknown,0
6758,7381,Unknown,0
15334,1844,Unknown,0
5608,3102,Unknown,0
3525,2135,Pop,106
446,1597,Unknown,0
18580,4921,Unknown,0
3333,3117,Unknown,0
16411,8403,Unknown,0
13737,5832,Blues,47
996,1299,Unknown,0
14970,1915,Unknown,0
4304,3811,Unknown,0
17936,438,Unknown,0
11004,6299,Unknown,0
1005,3447,Unknown,0
15517,2875,Unknown,0
15511,2999,Unknown,0
315,1104,Unknown,0
13517,1088,Unknown,0
17160,6481,Unknown,0
3551,5727,Unknown,0
3345,7359,Rock,134
6105,1972,Unknown,0
10240,6144,Unknown,0
18804,1838,Unknown,0
14843,7747,Unknown,0
1179,4700,Unknown,0
20483,1772,Unknown,0
12932,261,Unknown,0
12596,7423,Unknown,0
19766,6529,Unknown,0
17368,696,Unknown,0
11527,1013,Unknown,0
12358,1548,Unknown,0
8922,3908,Unknown,0
5417,460,Unknown,0
2877,1347,Unknown,0
11576,8079,Unknown,0
19593,6788,Unknown,0
14707,5168,Unknown,0
18172,990,Unknown,0
20097,6868,Unknown,0
7431,39,Unknown,0
16111,4174,Rock,134
5445,6328,Unknown,0
4828,3282,Unknown,0
17196,8121,Unknown,0
4133,5045,Rock,134
3753,8539,Unknown,0
11161,3998,Unknown,0
1553,4058,Rock,134
13632,1873,Unknown,0
1537,1655,Unknown,0
17246,9431,Unknown,0
16873,4102,Unknown,0
7106,5813,Rock,134
16390,6914,Unknown,0
3040,150,Unknown,0
16223,7909,Unknown,0
8789,4304,Unknown,0
18449,3365,Unknown,0
1319,5134,Unknown,0
10244,1715,Unknown,0
16,4530,Unknown,0
7083,7621,Unknown,0
19106,7092,Unknown,0
13296,8472,Reggae,27
8455,6088,Unknown,0
14155,6262,R&B,114
17559,1498,Unknown,0
15340,1015,Unknown,0
17503,7939,Unknown,0
18888,660,Unknown,0
3042,1127,Unknown,0
5272,5670,Unknown,0
7917,3778,Unknown,0
874,5396,Unknown,0
2118,7634,Unknown,0
17399,2599,Electronic/Dance,1
13136,6822,Unknown,0
3672,1529,Unknown,0
14187,6996,Rock,134
14319,9391,Unknown,0
17443,1422,Rock,134
18117,7709,Unknown,0
10660,2642,Unknown,0
11723,9118,Unknown,0
13481,8329,Unknown,0
17894,1972,Unknown,0
880,5264,Unknown,0
16387,3733,Rock,134
16958,7980,Unknown,0
10942,2602,Unknown,0
12028,5499,Unknown,0
1359,3704,Unknown,0
9736,4448,Unknown,0
13331,1301,Unknown,0
8974,4597,Unknown,0
19048,7899,Unknown,0
13016,6534,Unknown,0
10097,7595,Rock,134
14341,3220,Unknown,0
8626,9197,Unknown,0
7476,8504,Unknown,0
9428,6712,Unknown,0
4270,4560,Unknown,0
798,4023,Unknown,0
15089,7422,Unknown,0
17286,8412,Unknown,0
13587,5890,Unknown,0
13371,767,Unknown,0
19617,8877,Unknown,0
18860,7019,Unknown,0
12612,8801,Unknown,0
19258,9431,Unknown,0
260,8214,Unknown,0
13696,2653,Unknown,0
5263,8058,Unknown,0
10805,8674,Unknown,0
13750,6252,Unknown,0
18342,6927,Unknown,0
12683,3656,Unknown,0
15832,2393,Rock,134
16945,8907,Unknown,0
8368,6937,Unknown,0
2162,3918,Unknown,0
14759,4712,Unknown,0
10392,8734,Unknown,0
1881,1682,Unknown,0
15939,2650,Unknown,0
11991,6869,Unknown,0
8461,3641,Unknown,0
11994,6933,Unknown,0
6217,485,Rock,134
10826,3536,Unknown,0
15428,852,Unknown,0
19972,6621,Unknown,0
17834,5007,Unknown,0
3820,1972,Unknown,0
5263,8058,Unknown,0
9739,5353,Rock,134
16919,6196,Rock,134
2245,8063,Unknown,0
6241,4319,Unknown,0
10119,685,Rock,134
3925,3071,Unknown,0
18193,2638,Unknown,0
2982,5333,Unknown,0
5208,3210,Rock,134
13619,5797,Rock,134
16842,6103,Unknown,0
3038,5132,Unknown,0
8884,5857,Unknown,0
2850,4761,Unknown,0
13684,3535,Unknown,0
5507,4076,Unknown,0
8406,5797,Rock,134
7261,6918,Rock,134
7064,4682,Unknown,0
10439,3949,Unknown,0
13864,8700,Country,54
9159,5926,Rock,134
992,5282,Rock,134
2685,4261,Unknown,0
7106,5813,Rock,134
5694,5305,Unknown,0
16207,7324,Unknown,0
13275,7996,Pop,106
6905,8939,Unknown,0
832,566,Unknown,0
12205,4474,Unknown,0
3418,5685,Unknown,0
15545,6993,Unknown,0
8503,2964,Unknown,0
8839,1180,Unknown,0
18889,3893,Rock,134
7568,6543,Unknown,0
7192,4223,Unknown,0
14629,1335,Unknown,0
14685,7041,Unknown,0
17893,6857,Rock,134
17464,8857,Unknown,0
16435,3528,Unknown,0
9753,3205,Unknown,0
16569,6494,Unknown,0
17550,7803,Unknown,0
5290,276,Unknown,0
3637,2104,Unknown,0
2452,6671,Unknown,0
11972,8102,Unknown,0
18141,7907,Unknown,0
19185,2273,Unknown,0
15872,8780,Unknown,0
14167,6712,Unknown,0
3876,1329,Unknown,0
3947,5888,Rock,134
19935,4892,Unknown,0
3075,4718,Unknown,0
42,5074,Unknown,0
5219,8770,Unknown,0
12776,5797,Unknown,0
16777,9426,Unknown,0
17836,5045,Rock,134
5746,5067,Unknown,0
14053,4202,Unknown,0
10638,4768,Unknown,0
7163,2795,Unknown,0
11330,8175,Unknown,0
7621,8560,Unknown,0
16426,3057,Unknown,0
18703,4967,Unknown,0
6104,8277,Unknown,0
3524,6128,Unknown,0
7805,3241,Unknown,0
2887,5260,Unknown,0
17322,8177,Unknown,0
1203,8888,Pop,106
3292,7483,Unknown,0
10442,6823,Rock,134
9582,756,Unknown,0
46,7366,Unknown,0
6603,6011,Unknown,0
11692,4537,Unknown,0
2791,1915,Unknown,0
18764,6566,Unknown,0
16548,647,Unknown,0
18420,5246,Unknown,0
5184,1369,Unknown,0
4978,273,R&B,114
20514,2816,Rock,134
3925,3071,Unknown,0
14097,8472,Reggae,27
16973,6682,Unknown,0
1052,7031,R&B,114
12080,1318,Unknown,0
3653,1,R&B,114
8305,3282,Unknown,0
17836,5045,Rock,134
13427,5105,Unknown,0
8076,9054,Unknown,0
10259,4554,Country,54
17913,6328,Unknown,0
10370,7254,Blues,47
10235,7804,Unknown,0
17834,5007,Unknown,0
4021,5881,Unknown,0
18410,6166,Unknown,0
14765,51,Unknown,0
20471,418,Unknown,0
13632,1873,Unknown,0
669,4643,Pop,106
11194,1180,Unknown,0
1063,7493,Classic R&B,115
20476,2087,Unknown,0
9193,6197,Unknown,0
1239,8981,Unknown,0
8014,787,Unknown,0
9600,6613,Unknown,0
19885,5035,Unknown,0
19851,1094,Unknown,0
13563,3508,Unknown,0
5698,8678,Unknown,0
10112,1140,Unknown,0
8533,8277,Unknown,0
4069,7178,Unknown,0
1961,1863,Unknown,0
17739,1089,Country,54
13868,1867,Unknown,0
10986,6394,Shows &amp; Movies,187
1134,2948,Unknown,0
18210,5035,Pop,106
17673,8210,Unknown,0
5771,265,Unknown,0
13269,8174,Unknown,0
6033,3172,Unknown,0
16236,5871,Unknown,0
13230,2017,Unknown,0
13314,7846,Unknown,0
4813,651,Unknown,0
9458,5955,Unknown,0
9814,7688,Unknown,0
7573,8512,Unknown,0
2115,7620,Unknown,0
19133,5113,Unknown,0
4603,6122,Unknown,0
9021,5113,Unknown,0
15375,6996,Rock,134
8339,3216,Unknown,0
1783,575,Unknown,0
19548,4819,Unknown,0
12188,8715,Unknown,0
19392,8066,Unknown,0
16125,5396,Unknown,0
17926,2375,Unknown,0
16769,6102,Unknown,0
2558,6275,Unknown,0
13580,3893,Rock,134
17203,2219,Unknown,0
1608,1123,Unknown,0
19841,2756,Unknown,0
18954,7595,Unknown,0
12298,3118,Unknown,0
7792,7372,Unknown,0
5871,4046,Unknown,0
6563,4748,Unknown,0
3514,171,Unknown,0
9162,167,Unknown,0
12107,2988,Unknown,0
17882,7709,Unknown,0
5161,1978,Unknown,0
8510,6988,Unknown,0
2160,8374,Unknown,0
15907,6636,Unknown,0
14647,8510,Unknown,0
4509,6302,Unknown,0
126,85,Unknown,0
17973,5756,Unknown,0
11134,6328,Unknown,0
3478,2252,Unknown,0
10042,15,Unknown,0
8147,1166,Rock,134
9039,3191,Unknown,0
14205,7937,Rock,134
14583,1269,Unknown,0
638,7595,Rock,134
14800,770,Unknown,0
13626,9417,Unknown,0
3160,6441,Unknown,0
6110,8913,Unknown,0
13239,6958,Unknown,0
4908,3827,Unknown,0
11595,7385,Unknown,0
16659,1403,Unknown,0
18489,1842,Unknown,0
17958,488,Unknown,0
13348,1280,Unknown,0
18076,370,Unknown,0
15427,2093,Unknown,0
13927,7328,Unknown,0
1180,6928,Unknown,0
5817,8804,Unknown,0
17745,1471,Unknown,0
12428,3174,Unknown,0
11863,8645,Unknown,0
7029,5574,Unknown,0
2483,743,Unknown,0
14519,7092,Unknown,0
532,926,Unknown,0
19982,3590,Unknown,0
7023,1534,Unknown,0
13462,5095,Religious,123
18155,1972,R&B,114
660,5531,Unknown,0
17254,6019,Unknown,0
4809,3068,Unknown,0
5212,9315,Unknown,0
6878,2156,Unknown,0
7853,8645,Unknown,0
15569,6346,Unknown,0
5677,7937,Rock,134
3322,940,Unknown,0
7063,9089,Unknown,0
18341,9431,Unknown,0
4020,3752,Unknown,0
9057,3061,Unknown,0
6940,3743,Unknown,0
13559,4720,Unknown,0
8535,2940,Unknown,0
916,4921,Unknown,0
1635,4821,Unknown,0
18217,8821,Unknown,0
20034,2862,Rock,134
9283,5864,Rock,134
14522,7634,Pop,106
12989,413,Unknown,0
17323,7634,Unknown,0
13065,4789,Unknown,0
12511,1486,Unknown,0
16751,4095,Unknown,0
17472,1967,Country,54
4540,1080,Unknown,0
6670,8537,Unknown,0
9705,6913,Pop,106
1833,755,Rock,134
12337,4013,Unknown,0
18994,738,Unknown,0
2581,8153,Unknown,0
15667,6918,Rock,134
19102,1926,Unknown,0
6500,7536,Unknown,0
16446,5024,Unknown,0
19024,151,Unknown,0
12346,2957,Unknown,0
16627,402,Unknown,0
10615,6262,R&B,114
3661,3144,Unknown,0
10130,258,Unknown,0
7249,3317,Unknown,0
3248,7107,Unknown,0
9078,9043,Unknown,0
12055,8741,Unknown,0
6107,3562,Unknown,0
18031,167,Unknown,0
362,6246,Unknown,0
7326,3845,Country,54
3820,1972,Unknown,0
16691,7388,Unknown,0
18043,885,Unknown,0
15841,5384,Unknown,0
3022,7818,Unknown,0
7586,5777,Unknown,0
6365,1455,Unknown,0
6626,6832,Unknown,0
6531,6478,Unknown,0
17525,1706,Country,54
10352,625,Unknown,0
7958,1804,Unknown,0
15566,2743,Unknown,0
2488,7366,Unknown,0
537,9134,Unknown,0
886,7366,Unknown,0
18242,7706,Rock,134
8291,5853,Unknown,0
6148,4524,Unknown,0
3765,6574,Unknown,0
3544,1772,Unknown,0
13652,5420,Unknown,0
4736,4207,Unknown,0
13817,2640,Pop,106
9904,7333,Unknown,0
18139,9317,Unknown,0
7334,3076,Unknown,0
3889,4364,Unknown,0
11815,4146,Unknown,0
15061,5685,Unknown,0
4927,4909,Unknown,0
19657,2536,Unknown,0
514,5603,Unknown,0
5126,3708,Unknown,0
19558,8681,Unknown,0
12682,3888,Unknown,0
7136,6995,Unknown,0
1285,4217,Unknown,0
19225,4769,Unknown,0
19832,51,Unknown,0
4285,7592,Unknown,0
13549,4831,Unknown,0
462,4287,Unknown,0
12413,8623,Unknown,0
5112,7625,Christmas,71
2093,8078,Unknown,0
288,9433,Unknown,0
18888,660,Unknown,0
18084,2820,Unknown,0
18549,6916,Unknown,0
12357,1842,Unknown,0
15798,6996,Unknown,0
7374,1465,Unknown,0
3535,2756,Unknown,0
11407,7422,Unknown,0
10812,5684,Unknown,0
18084,2820,Unknown,0
17806,8211,Unknown,0
1637,6329,Unknown,0
250,1021,Unknown,0
12635,4932,Unknown,0
1842,7752,Unknown,0
12673,6346,Unknown,0
4800,8622,Unknown,0
12744,6328,R&B,114
14932,4592,Rock,134
975,5068,Unknown,0
8602,1422,Unknown,0
7692,3827,Unknown,0
13559,4720,Unknown,0
119,3253,Unknown,0
118,5499,Unknown,0
16100,1962,Unknown,0
15506,5207,Unknown,0
10630,1681,Unknown,0
6853,7709,Unknown,0
4705,8169,Unknown,0
20145,4037,Classical,215
16999,6335,Unknown,0
11433,4448,Unknown,0
3617,4688,Unknown,0
4549,1675,Unknown,0
15568,4562,Unknown,0
13462,5095,Unknown,0
18105,1346,Unknown,0
14099,3373,Unknown,0
17034,4592,Rock,134
10546,1180,Unknown,0
17882,7709,Unknown,0
197,623,Unknown,0
15849,2331,Unknown,0
669,4643,Pop,106
5299,850,Unknown,0
8181,9261,Unknown,0
15593,8078,Unknown,0
13019,3329,Unknown,0
4234,3325,Unknown,0
12679,3924,Unknown,0
4931,2483,Unknown,0
4191,5719,Unknown,0
5313,6074,Unknown,0
4499,8024,Unknown,0
16018,4453,Unknown,0
17609,8436,Unknown,0
18738,3595,Unknown,0
5960,7262,Unknown,0
12410,3227,Unknown,0
15036,4636,Modern Rock,159
11765,1408,Unknown,0
1777,9135,Industrial Rock,161
6296,4901,Unknown,0
8752,1722,Unknown,0
15362,2810,Unknown,0
2136,2640,Pop,106
17750,2521,Unknown,0
18620,1861,Unknown,0
12907,6566,Unknown,0
4067,1147,Unknown,0
9586,8608,Unknown,0
2763,5245,Pop,106
18206,8121,Rock,134
19149,4203,Rock,134
10579,5282,Rock,134
3855,4683,Unknown,0
13709,1363,Unknown,0
6139,579,Unknown,0
15605,8888,Pop,106
17109,8576,Unknown,0
9540,6036,Unknown,0
16392,608,Unknown,0
1350,5688,Unknown,0
16186,663,Unknown,0
16434,3739,Unknown,0
12448,100,Unknown,0
3294,6805,Unknown,0
17765,1972,R&B,114
14415,1810,Rap,35
5276,8472,Unknown,0
5900,4789,Unknown,0
9166,6625,Unknown,0
9550,6057,Unknown,0
14475,6099,Unknown,0
3213,5511,R&B,114
20255,6898,Unknown,0
10097,7595,Rock,134
3472,4203,Rock,134
4640,1996,Unknown,0
20532,5901,Adult Alternative,166
19061,7799,Unknown,0
11650,3442,Unknown,0
12021,5499,Rap,35
6191,6913,Pop,106
18912,9089,Unknown,0
10485,447,Unknown,0
15279,6916,Unknown,0
1344,5264,Unknown,0
7316,6547,Unknown,0
206,1259,Unknown,0
9418,3807,Unknown,0
4539,2988,Unknown,0
93,494,Unknown,0
12793,6514,Unknown,0
15810,6658,Unknown,0
12925,5365,Unknown,0
18219,9317,Unknown,0
17036,2927,Unknown,0
13864,8700,Country,54
4971,4081,Unknown,0
14822,4310,Country,54
1814,6602,Unknown,0
8871,4409,Unknown,0
8193,7454,Rock,134
10984,3677,Rock,134
12772,6282,Unknown,0
232,8798,Unknown,0
4616,1259,Unknown,0
4027,1409,Unknown,0
15707,5864,Unknown,0
6271,5179,Unknown,0
17380,3768,Unknown,0
627,4261,Unknown,0
3100,7859,Rock,134
4679,1682,Unknown,0
14306,7981,Unknown,0
13950,3596,Unknown,0
18360,7324,Unknown,0
14069,6328,Unknown,0
5372,7945,Unknown,0
7566,3778,R&B,114
607,8925,Rock,134
5724,3536,Unknown,0
3426,4688,Unknown,0
6557,4397,Unknown,0
16325,4782,Unknown,0
18622,6832,Unknown,0
18555,1682,Unknown,0
17605,2736,Unknown,0
4028,224,Unknown,0
11773,9194,Unknown,0
15446,7267,Unknown,0
18961,6262,Unknown,0
10069,3536,Unknown,0
18032,5478,Unknown,0
6036,1748,Unknown,0
11212,1324,Unknown,0
20535,2584,Unknown,0
11795,2640,Pop,106
14239,5958,Unknown,0
