user,item,rating
4571,1800274860,3
3258,1804383552,4
1450,1808416901,5
4770,1800235972,1
205,1800025219,3
5442,1808406133,5
4683,1800353825,5
3487,1800120009,5
1847,1808405417,5
850,1808405708,1
3139,1808440470,5
2448,1807592183,5
5106,1800254903,5
4232,1807993019,4
4629,1808429384,4
4830,1800256345,4
7203,1805540029,4
1391,1808439408,4
1528,1808465878,3
4248,1808403329,5
1400,1800099886,5
380,1808405308,4
4540,1808404659,3
5321,1800061638,5
6922,1800153344,5
1860,1808412006,5
5108,1808435651,5
3722,1800109819,4
2544,1808403329,5
5491,1800133836,5
5306,1808402936,4
1414,1800088353,5
2689,1800201304,5
1328,1808404450,3
7159,1808412006,4
2674,1808405417,1
1708,1807839027,2
6296,1807733433,3
4551,1800238557,5
1971,1800021290,5
878,1800023302,3
7635,1808439571,5
3755,1807459257,5
5695,1808418671,4
2843,1807428853,4
1392,1804857513,5
1848,1807428853,5
2669,1800096752,5
1302,1807428619,4
2584,1807428853,5
1391,1808465410,4
7370,1808465610,5
3367,1804476872,5
2390,1800019304,5
2768,1807537463,5
6290,1800139980,5
3184,1800087921,1
1909,1807599125,2
2232,1808443070,5
5148,1804358017,3
6641,1808465610,4
7066,1800062169,5
27,1807733433,5
115,1800063562,1
1410,1800139455,4
263,1808405428,5
2282,1808427870,5
1907,1808411888,5
3954,1800246889,5
5802,1800042778,4
6195,1807993019,2
5436,1807776058,4
2694,1803454613,5
6525,1800233541,5
5621,1808405428,5
6099,1808439458,3
4920,1800353571,4
2329,1808396025,5
6457,1808429955,5
2857,1800421139,5
5865,1804738128,5
2481,1804383559,4
5865,1807839027,1
3110,1807432841,4
1556,1800552752,1
142,1808446200,3
5567,1808404622,3
2544,1804090603,5
3053,1808498798,4
6465,1803248910,5
1475,1802813191,5
1408,1808435494,5
5923,1808404541,3
6738,1808405650,5
590,1800229641,5
6235,1808431865,4
1267,1800371618,2
1210,1800341586,4
4144,1807815980,5
4977,1807993019,3
572,1800243949,5
3313,1800019337,5
7534,1803248910,1
4144,1808405082,1
4085,1804738128,5
545,1800136576,5
5634,1808440470,4
1057,1800019304,5
2502,1807537463,5
4956,1808429955,3
771,1808456270,5
7591,1800069218,5
2356,1800278234,4
4023,1800057265,5
1812,1800253182,3
6296,1800020497,1
1645,1808404541,5
550,1800076004,5
974,1807839027,5
5102,1808412006,5
694,1805535156,4
5510,1800019201,5
6201,1804857429,4
6332,1800110508,5
5962,1808410707,2
3037,1800368988,5
3852,1808437167,4
6755,1800035407,3
1731,1808411818,5
7097,1800026205,5
3697,1808420230,1
2422,1804516780,3
107,1807812170,2
2994,1805540029,5
4402,1800228525,3
2050,1800184992,5
1944,1800126187,5
1410,1800025331,4
5620,1808405417,5
6487,1808405708,4
5374,1800444902,5
5097,1808437039,4
1359,1800256439,4
3978,1807428853,5
2256,1800137982,5
7056,1800019304,5
7125,1808412006,4
2356,1800340947,4
1441,1800361193,5
186,1807993019,4
4682,1804856716,4
3755,1800267656,3
2291,1808409330,4
7278,1800247298,5
3103,1808405308,4
6093,1808438656,1
2946,1800020296,5
7437,1800096752,5
4498,1800235258,4
1875,1800090395,5
6539,1800018676,4
6092,1808418410,4
2687,1808402795,5
1172,1800233344,5
169,1808440575,2
3169,1800068037,3
3219,1808406133,5
506,1807816312,5
6712,1808403329,5
3286,1807858503,2
4070,1800245379,5
6539,1807438892,4
3780,1808429955,1
5782,1807858499,1
1754,1808474115,3
5402,1800469467,5
2679,1800253818,3
6541,1807432594,5
4009,1807428853,5
4504,1807438736,4
552,1804383744,5
509,1800359981,3
2024,1808412549,5
990,1800169924,4
286,1808405428,5
2599,1808429530,4
704,1807816319,5
5199,1807592188,3
4122,1808464571,2
131,1800365932,3
1282,1808429384,3
2663,1808404300,3
1684,1808411901,4
1359,1800022229,3
1431,1800139980,4
1215,1804589078,5
1467,1804383585,4
238,1800155161,4
4740,1807839027,3
1103,1807592188,4
1773,1800348570,4
4467,1807537463,5
1776,1800169924,5
6465,1804476862,5
4371,1808405417,5
1684,1800419988,3
4694,1808405417,5
6466,1807859432,4
3185,1804849829,3
3017,1800385821,2
4659,1808403030,5
3022,1807812168,4
6230,1800359665,5
5841,1800018639,5
2972,1808443634,3
3349,1804861086,5
2620,1800127714,5
6144,1807592188,2
335,1808456789,5
990,1800096530,2
7376,1807776039,3
4358,1807428619,1
2643,1807784298,5
1838,1807838809,4
3595,1807645891,4
1602,1800096096,5
1622,1808403329,4
4965,1800353571,3
686,1800246848,5
1077,1807457668,4
5373,1800019376,5
5470,1808439536,5
3188,1800372697,4
2596,1808403051,3
2499,1808404622,3
6912,1800234891,5
3017,1800019048,1
3755,1800113453,3
2737,1808405428,5
728,1800161524,5
6746,1808437039,1
954,1808465610,4
5968,1807776032,5
6252,1800023362,2
6330,1808415480,1
3763,1804548051,4
1512,1800019357,4
3187,1807437047,5
2153,1804738128,5
3295,1800020826,5
3948,1807428619,5
2469,1800361458,5
6439,1800359660,5
7257,1804736435,5
2784,1800020135,4
1441,1800115511,4
2297,1800234527,4
3442,1807993019,4
1796,1808404477,4
5201,1800019794,5
1002,1800025808,5
485,1804383744,5
3682,1803454613,4
1678,1800023362,4
4548,1800072305,4
5817,1807428940,5
3556,1800024141,5
4558,1803454613,5
1048,1808443070,4
349,1808405886,4
550,1800278007,5
5013,1808404010,5
2836,1800128578,4
2768,1800018938,5
4832,1800114768,5
3990,1804738128,5
4674,1808405417,5
694,1800194542,5
169,1807432594,4
4879,1808420114,4
7086,1800024275,5
3821,1802771069,4
7119,1808403981,4
4952,1807809247,4
994,1800023131,1
5868,1808416901,4
3169,1800082750,1
7095,1800217371,5
7411,1808421437,3
5180,1808405428,4
1403,1808403981,4
6529,1800172693,4
5783,1800072405,4
3237,1800216534,5
2786,1807432594,1
1961,1800108333,5
6586,1800177445,5
4084,1800201304,5
1992,1807592188,4
6328,1800098409,5
2422,1800163167,3
5240,1800085868,5
3302,1804094932,5
6669,1800080788,5
1720,1808403030,5
6287,1808405417,5
1668,1804090611,5
2008,1800020133,5
6900,1807599125,4
6326,1800020307,4
124,1800090593,4
5832,1800149843,5
6412,1808411901,5
5071,1808403981,5
6737,1808405428,4
5146,1807812153,5
5376,1807432594,5
4747,1802814933,5
6995,1800135383,4
3420,1804738128,5
432,1800069335,5
383,1807432594,4
3792,1808406133,5
5223,1808449510,4
393,1800068492,4
3030,1800253370,5
2618,1808405417,5
6724,1800101006,5
6690,1808403329,4
6096,1804536438,4
1088,1808405757,1
1528,1808403742,1
1441,1800155580,5
2278,1808510015,4
5074,1808440470,5
3909,1807592188,3
4663,1808443070,5
6871,1800071079,5
7009,1800022439,4
4585,1800354935,5
393,1800020133,4
3148,1800019927,5
5336,1804094774,3
1092,1800235870,5
3215,1808404477,4
1372,1800172865,3
6797,1800421139,2
706,1807543374,4
3802,1804090603,4
7537,1807592188,5
4402,1800025993,5
2846,1808405428,5
1400,1800230749,1
6421,1804476870,5
4372,1800023863,5
6054,1807426893,5
131,1800018964,2
2369,1800114768,5
393,1800103924,4
6426,1807599125,1
855,1808429530,5
517,1800245829,5
3993,1800341333,5
1352,1804738128,5
5394,1800089269,3
7001,1807437044,5
2506,1800136373,1
1863,1800023087,5
4001,1808440472,5
6985,1808405417,5
6511,1807733433,5
4882,1808440470,5
262,1807592188,5
421,1807592188,4
4260,1800023786,5
673,1808437039,5
4005,1807428619,3
5921,1807455231,5
2528,1808429530,4
4043,1808403329,4
7111,1807428619,5
5206,1800134285,4
6083,1804861074,1
4271,1808410707,4
233,1807428619,5
4685,1808404659,1
4235,1800249972,5
4831,1800235872,4
1142,1800035407,4
4033,1808405048,4
3527,1800242003,4
4762,1800243088,5
4957,1800243568,3
4658,1800026145,3
5404,1808404018,3
4196,1808404659,1
6757,1804713423,5
3755,1804383744,3
4469,1800064675,5
3165,1807432594,5
35,1800061638,5
4699,1808405417,5
5147,1804383575,4
896,1800018964,1
6465,1807993019,5
7095,1800164872,5
3079,1808410707,4
6792,1800164995,2
3626,1807432594,5
2794,1800352357,1
259,1807858520,5
1854,1800350986,4
1279,1800033085,5
1921,1808403981,1
5707,1808429955,3
3060,1800070006,5
3941,1807745519,3
6087,1808402918,4
3490,1802821765,4
2469,1800062082,4
2899,1807731530,5
862,1808437039,5
6693,1807839027,4
2906,1808405048,5
131,1800165297,4
1426,1800020715,1
282,1800353813,1
2760,1800121659,5
5773,1807426893,5
7324,1808412549,5
4636,1800024574,4
1480,1804104796,4
4341,1807993019,4
2928,1807432830,5
3216,1808421437,3
405,1807792275,4
3074,1808435938,5
1239,1807428619,5
2421,1800202853,4
6796,1808403742,5
6069,1800056811,5
2346,1800351391,5
7215,1808415451,5
3791,1800227659,5
4748,1800020307,5
4683,1808402936,4
237,1804856716,3
1142,1800350099,4
6087,1808411818,3
1261,1800018653,4
2108,1808402936,3
1205,1807432594,5
3898,1807743620,3
5977,1800112611,5
6465,1800159124,5
2328,1808416901,5
5239,1808437039,5
5642,1804133346,5
4241,1808429955,1
1093,1808405428,5
7097,1808411996,4
5754,1800022996,5
3843,1808405757,3
2429,1800261810,4
4993,1808440470,5
5234,1808418410,2
7215,1808405886,5
2476,1800080788,5
465,1800071965,5
2994,1804857429,4
6778,1808418750,4
4904,1808404170,1
191,1800023374,3
1258,1800025762,5
5285,1808421437,5
531,1800104631,5
2504,1800022089,5
497,1803453994,5
2658,1803454613,5
3571,1808405428,5
131,1800131749,4
5210,1808437039,5
646,1800215641,4
1238,1807812168,5
1809,1804857894,5
3453,1808405308,4
6296,1800197968,4
7119,1808428820,4
6227,1808404170,3
2127,1802821765,5
1213,1807537463,5
1283,1807776045,5
6844,1807537463,5
5314,1800264356,3
5612,1800019187,5
3040,1800243052,1
6857,1800020133,5
2504,1800025331,4
492,1808402918,5
2174,1808403329,3
1840,1807432594,5
6914,1808418750,5
7234,1808435494,4
6096,1800247298,5
1648,1807812137,5
4402,1802953401,4
4742,1804456874,5
1980,1807634842,4
6105,1800250148,5
4551,1800139704,4
6444,1808402795,5
3222,1802771062,4
7473,1800019594,5
2940,1800337614,4
3292,1804090611,5
641,1808429530,3
5369,1800367822,5
533,1800173852,5
990,1800136126,3
6184,1800154968,2
3755,1800421133,4
7226,1805535156,4
567,1800282126,4
3169,1807784227,4
1350,1807839027,4
7170,1800355002,5
3833,1804030622,5
7160,1807455542,3
517,1808398034,5
5583,1800023078,4
3728,1800152650,5
1076,1807539830,5
2854,1800419988,4
2431,1800057265,5
6154,1800261904,5
1911,1807432594,5
2758,1800238578,4
3439,1808443070,4
3833,1800420769,4
7474,1800230921,5
5677,1807437044,3
5584,1800080788,5
6332,1807600137,5
7461,1804383585,5
4319,1800131296,5
1583,1808404459,3
2541,1800075528,5
2244,1800185256,5
4402,1800019545,5
3722,1800018745,4
4447,1808469290,1
298,1800317799,1
491,1800024381,5
6311,1807782168,5
3582,1808403329,4
5976,1808418719,5
3134,1800159233,5
2224,1800202681,5
4447,1808418671,1
1968,1800064675,5
6564,1807428853,5
2294,1804892925,1
3326,1807540353,4
224,1800018914,5
6803,1808404459,3
2099,1800020473,2
416,1807751013,4
7243,1808437039,5
1359,1800444945,3
2180,1807839027,1
2103,1804589078,5
3833,1800023362,3
2569,1808404742,5
6661,1800147981,3
4455,1800181342,5
1112,1800420528,5
2657,1808405757,4
972,1800121659,5
4192,1808416901,4
5272,1807733433,3
5997,1800353541,3
3014,1800340433,5
5892,1808431865,5
4402,1807211778,4
6268,1807859491,4
1239,1808429955,1
2901,1808403329,5
3849,1800207689,5
3463,1808405417,5
1261,1800245419,5
312,1800100203,5
3549,1808411888,5
405,1800252514,5
4210,1807743620,3
100,1808405428,1
4208,1800424121,5
3595,1805535156,5
4628,1800182038,5
2459,1800296784,5
6552,1800353817,5
5870,1800174173,5
3074,1808416901,3
517,1804476870,5
3410,1808465878,5
2213,1808465610,5
5130,1807432594,5
6312,1808405417,5
6753,1800341693,5
3380,1805540029,4
1365,1804476882,4
5584,1800024664,4
6819,1807993019,1
6617,1808403981,3
3824,1808405417,5
4535,1807530862,4
3895,1808405082,1
4569,1804707629,4
3869,1808405428,5
3041,1800121659,2
6572,1800340322,5
2038,1808437167,1
3395,1800071079,5
4646,1800103013,1
2517,1808403329,5
3945,1807816319,3
6539,1804318794,3
6328,1800026398,1
3661,1804383575,4
1192,1808404398,1
1529,1800022439,5
6792,1800324076,3
7164,1800022581,5
7444,1800020035,4
508,1808440470,5
2138,1807993019,3
7174,1808405428,5
3329,1808402795,1
3222,1800022369,3
2240,1800113629,5
2763,1808465610,3
5201,1800222974,5
7173,1808404010,1
2274,1808405417,5
1441,1800018639,5
2278,1800058244,5
2754,1808405708,5
968,1807645166,5
6537,1807745754,3
6881,1800018639,5
1009,1807592188,4
4144,1800179562,5
7328,1808405428,5
2949,1804738128,5
5035,1807537463,5
5206,1800215464,4
2718,1808403981,5
5627,1808414381,5
1741,1808417780,3
2081,1800070006,5
7302,1800255087,4
7553,1808404422,5
3722,1804383542,4
3921,1808429955,4
6399,1800025223,5
298,1807751013,5
7356,1807784268,4
7367,1804738128,5
4348,1808429530,5
5455,1808404541,4
5077,1800218357,4
2827,1800109819,5
4619,1802761123,4
7525,1807816319,2
1275,1800420255,4
5143,1805535154,5
5520,1807537463,5
7158,1800023240,5
3194,1808405886,5
798,1800340581,4
433,1804090611,5
4948,1800283691,4
4818,1808404742,5
7397,1800018639,5
3523,1800201725,3
7226,1800419971,4
4924,1800018676,5
5967,1804318783,5
7253,1808429384,5
3074,1808456789,5
2037,1800062915,5
4320,1804147056,1
1958,1800022581,2
1933,1808467432,4
6764,1800022654,5
5231,1804724734,5
2836,1800019594,5
5881,1807592188,3
7301,1808403030,5
4682,1800026145,5
2013,1800245379,4
4023,1800082735,5
5423,1808405886,3
1047,1808418671,5
2221,1800202853,5
131,1802761117,1
2224,1800231636,4
7462,1808416650,3
5993,1808416901,2
3613,1807428853,5
3570,1800019304,4
5623,1800021319,1
635,1808402795,1
3791,1800111261,5
1648,1808429530,1
131,1800359665,4
5751,1800080795,4
6657,1808416901,3
21,1800062852,5
1151,1808404659,5
2964,1804861086,4
7286,1800119952,5
7274,1808406133,5
7562,1807428853,2
2783,1807733433,5
4023,1800264356,5
7450,1800020333,1
5192,1800026869,4
6622,1808405417,1
3079,1808418410,4
6,1807426890,3
2568,1808435494,4
3237,1800019304,5
3544,1800018964,5
1897,1808403329,4
821,1808421437,5
5036,1808404170,1
2320,1800027973,5
4079,1800026088,5
7009,1804907932,2
4830,1807592183,5
4221,1808437167,3
758,1808465610,4
943,1805540029,5
3233,1800421139,5
6097,1808405417,5
1436,1808406133,5
6876,1808418671,5
6739,1808404343,1
995,1804170974,5
3588,1800172505,4
3518,1808404742,3
5083,1803454613,5
753,1808418671,5
3115,1808443070,5
7611,1808491302,1
2690,1808411996,5
688,1800025223,5
2419,1800353545,4
6754,1800103019,4
4382,1807428940,4
6740,1807485310,5
4215,1807473444,5
728,1807537463,5
6451,1807428619,5
4402,1800132767,5
186,1808435941,4
1416,1808405428,5
1602,1800126702,5
7359,1808416901,5
2810,1807599125,4
3466,1800018783,4
5339,1808403428,5
3048,1808404622,3
1269,1808405886,4
3737,1800125435,5
4415,1804288910,5
937,1808421437,5
3711,1808405417,1
5569,1808403329,5
3942,1808465610,5
3614,1804738128,5
3997,1800147783,4
1731,1807428853,5
497,1800202438,5
990,1800177565,5
1119,1807432594,5
6441,1808403062,5
5541,1800233344,5
1816,1808406133,2
2504,1800161524,3
3466,1807776045,5
3931,1808465610,4
4435,1800124537,4
1754,1808403441,3
6100,1807428940,3
6754,1800021319,3
5980,1800169436,4
7426,1800020522,5
3412,1808405428,5
6642,1800068037,3
5741,1802814933,5
5538,1807599125,3
431,1800183737,5
4655,1800334843,5
3631,1804364755,4
3172,1800181342,2
5078,1808429955,4
714,1800125435,5
2616,1808414381,5
4230,1803248910,4
6050,1800203488,5
3914,1807838809,5
5231,1800175415,5
7624,1807599125,4
3481,1800096752,5
1154,1807592188,1
7047,1808443070,5
6987,1808403329,3
796,1808411888,5
5776,1807745519,4
4517,1808405428,5
6733,1800021917,4
1441,1800215641,5
2247,1800021618,5
6273,1800341652,1
1090,1808404170,1
1838,1808410341,4
3418,1800233344,5
1347,1808429384,4
307,1800026237,5
687,1800379216,3
3039,1808435941,3
3982,1800062915,4
7437,1800024813,4
2558,1807615005,3
6168,1800023586,5
5079,1808411891,1
3921,1800197824,5
3025,1800247298,4
7534,1804899878,5
1014,1808405428,5
1361,1808438656,4
3284,1808420230,5
6494,1800048705,5
5738,1800175415,3
6984,1800097288,5
6921,1800065515,4
454,1807592188,4
4765,1800019929,4
132,1800019078,1
4676,1800256972,5
1395,1807537463,5
6349,1802813191,5
4120,1808405417,5
4402,1800019376,3
1258,1800025778,5
7134,1808403329,4
6540,1804364753,5
131,1800148554,2
581,1800018623,5
3237,1800024300,4
5579,1807426893,4
6748,1800030906,5
622,1800071144,5
3488,1800023508,4
4545,1804133346,5
4074,1808404398,2
633,1808450790,4
460,1800143748,3
5973,1800022581,5
1974,1807815977,4
4159,1808404398,1
4903,1808429955,1
2390,1807540353,4
6292,1807816315,5
4402,1800061846,4
5662,1800126702,4
5662,1803471098,1
1412,1808404398,5
2304,1808433117,4
6522,1800135810,4
3079,1800074038,5
1898,1808418671,4
158,1800351401,5
2168,1808404170,1
2707,1808429530,4
3531,1808403981,4
6263,1808403981,3
5066,1807432594,5
5744,1802761241,3
5661,1807592188,3
600,1807432594,1
2135,1808409330,4
3637,1807816004,5
2409,1800101783,4
6000,1808405417,5
990,1800055137,4
6296,1803454613,4
6885,1808403441,4
4902,1808403329,5
7057,1807839027,4
1672,1800019777,1
2532,1800127522,5
7520,1800202853,5
3384,1808428820,4
904,1808465610,5
2500,1808405757,5
150,1808405417,4
3801,1800174173,4
4293,1800026443,4
4025,1800183637,2
2480,1800018964,5
4399,1800022581,5
432,1808404742,1
4861,1802837077,1
3395,1807428937,4
1985,1808403981,4
6476,1800177930,3
1207,1800020333,4
5341,1807592188,3
5252,1804318783,5
7519,1808403329,5
4964,1800353571,4
3713,1808404170,5
3636,1804738128,5
2560,1807839027,5
4357,1808403703,5
2033,1808437167,1
1142,1800023863,4
2596,1800354770,4
7101,1800022106,5
5991,1804329627,4
5716,1804738128,5
7635,1807592188,5
630,1807428619,5
567,1800212379,5
5266,1804030622,5
5481,1800026398,5
2914,1807993019,5
3075,1800019304,5
4119,1808402790,4
3012,1807428853,5
497,1800026484,4
6701,1808404742,5
1126,1800018676,4
3110,1800355002,3
1295,1808437167,1
533,1800202687,3
6847,1800022729,5
7138,1800119952,5
4986,1808443070,1
1267,1800024744,5
4608,1808403030,5
7244,1808404300,3
5497,1808403143,1
569,1803454613,4
3057,1807432594,4
3231,1807993019,3
3222,1800119237,4
2103,1800260787,4
3488,1800238351,4
117,1808405428,4
5671,1800268484,5
3630,1808405417,5
5741,1807859436,5
4833,1800077850,5
76,1800110568,3
2174,1807993019,3
6573,1808403981,4
5201,1807816915,5
1142,1807751254,2
777,1807816302,4
4898,1808403329,4
7563,1804738128,5
6777,1800026398,5
3467,1800128578,5
1648,1807745506,5
1518,1800283691,5
4504,1800020867,5
990,1800182293,4
537,1808406634,2
3780,1807839027,1
6792,1804476698,3
3421,1808405757,3
7094,1803454613,4
650,1800146842,4
5649,1800341783,5
3922,1804385478,5
3631,1800421139,4
7500,1807537463,5
3465,1807428853,4
1156,1808429384,1
6223,1800161524,5
970,1807592188,5
6565,1808435651,1
509,1804763109,4
3464,1808403236,5
6222,1800111258,5
5730,1808405650,5
4651,1808403329,4
7205,1808418671,3
3443,1800120812,2
2911,1808403441,5
4809,1800200871,4
6965,1808404170,1
4579,1807751254,5
1169,1808403441,5
4858,1804383585,4
6378,1808439408,2
6977,1808441964,3
4615,1807428619,5
6995,1800025874,3
994,1800303409,4
5007,1808405417,5
2721,1808402795,4
3146,1808402795,3
1332,1800280545,5
1889,1808418410,5
3579,1800018548,4
2293,1802821120,5
2390,1800182293,5
5282,1808404659,5
7426,1800023362,4
3321,1807428853,5
6792,1800245408,4
1722,1800128578,5
6067,1800062697,5
5370,1800093038,5
4965,1808413949,5
3741,1808403981,5
1359,1800132578,3
224,1808411870,5
3267,1808435494,4
7037,1807745519,5
6043,1808405757,5
2212,1808435938,5
3183,1800420528,1
533,1807815980,4
5450,1804486105,5
1518,1800059423,5
178,1808405417,4
1828,1800030906,5
677,1807537463,5
4553,1808465610,4
4587,1808409330,5
2424,1800085537,5
4775,1808491302,1
416,1808405417,4
2102,1804476879,4
3025,1807432594,4
3221,1800200012,5
2103,1808429384,5
5192,1800089890,3
5697,1808416901,2
2782,1800201234,5
3014,1800103924,5
3511,1808405417,5
1183,1800196701,5
131,1800034472,3
6895,1808429955,4
2390,1800020333,2
7293,1808439408,4
3052,1800340322,3
3916,1800025962,5
2405,1800243949,3
572,1800161524,5
6011,1807428853,3
1684,1800235258,4
3445,1808416901,2
1489,1800354668,1
3026,1800019531,4
3602,1800019191,5
1455,1800318729,1
3807,1800195932,5
2390,1800171556,5
4204,1807634180,5
6513,1807428619,4
6397,1808403981,5
1219,1800021778,3
3185,1808412006,1
4436,1802761041,5
5917,1800424121,5
3833,1800203972,4
5788,1800064266,3
3667,1804713420,5
5709,1807530862,2
4342,1800019531,5
3625,1805540036,5
5649,1808438656,1
2223,1808440470,5
520,1802771203,5
4204,1808404170,5
6986,1807839027,2
3646,1800233344,5
107,1807993019,3
3460,1800141720,5
7466,1800074886,4
4128,1800261908,5
2261,1800018964,5
5711,1808435651,4
1816,1808409330,5
526,1807428853,5
7437,1800245898,4
329,1800152208,4
3869,1807592188,1
5035,1800341308,1
5206,1800112776,5
3551,1808405417,5
88,1805540036,5
5584,1800238822,5
2471,1808465610,5
6063,1807485310,4
1494,1807993019,4
234,1807839027,1
1684,1800420528,4
5491,1800100636,5
2390,1800022810,4
987,1807428619,4
6887,1802953393,5
1684,1800253058,5
4192,1808405428,5
2389,1807428853,4
2683,1800150158,5
3600,1807816319,1
1640,1808428820,5
5584,1808405428,5
1807,1804738128,5
6056,1800024141,5
4056,1808403329,4
7297,1807745519,5
5352,1800201304,4
1688,1800023362,5
1885,1800218164,4
6058,1800024300,5
2424,1800161266,5
3814,1800048875,5
7043,1808443070,5
5470,1800121659,5
524,1808429955,4
3278,1800200012,5
4803,1808437039,4
5086,1808405757,5
2074,1808404439,5
5402,1800159233,5
4599,1808403329,4
1810,1807839027,4
4184,1800170830,5
5044,1808411901,5
2794,1800340358,5
6465,1807634513,4
3221,1808405708,1
560,1807776039,1
4968,1807993019,3
3237,1800352372,3
6091,1808403329,4
470,1800100997,4
6757,1808396025,3
3595,1800023362,4
3488,1800019559,5
6297,1800061638,5
1921,1808421393,5
3001,1807809262,4
6392,1808412549,4
7003,1808403329,4
5846,1800019594,5
4860,1807600141,5
293,1808404439,3
4523,1808403836,3
6792,1800024664,4
6965,1807428619,5
2596,1802953387,2
6770,1808405886,4
3944,1808431718,1
2180,1807993019,1
2424,1800361458,5
5878,1807432594,5
5842,1807993019,2
3057,1800291767,3
2997,1800018978,5
5206,1800253182,5
4608,1807428619,4
5137,1807428853,5
4023,1800195691,5
2918,1807428853,4
4608,1807428853,5
3266,1808405417,1
4872,1807839027,5
184,1808403329,5
2982,1808403329,4
5206,1800097685,4
3669,1808437167,4
1223,1800353817,5
6389,1800175338,5
6012,1808404659,3
11,1800019531,5
3976,1808412006,5
1514,1808405886,5
6680,1808402795,4
1943,1807428853,5
5201,1800173241,5
1297,1800254903,3
6452,1802813191,1
6332,1800048705,5
4570,1808406133,4
3869,1800080795,5
2338,1800072405,2
1594,1808406133,4
2229,1807592183,5
4113,1800033499,3
2696,1804104796,5
2478,1807812170,4
2019,1807592188,1
4093,1808405428,5
6737,1808403030,5
4970,1807799951,5
6391,1807816319,4
5418,1808410707,1
6235,1800136576,5
1441,1800111258,5
5285,1808429384,5
4606,1803453994,5
4313,1808437039,5
2967,1808405708,5
276,1800019594,5
115,1807859445,5
2105,1808405250,5
6721,1803454613,5
6317,1807751013,4
497,1800247298,5
4602,1800020734,4
5657,1800228066,4
4800,1807776039,4
3536,1800421139,5
5764,1803454613,5
2432,1807993019,5
3666,1800114768,5
432,1800019037,5
661,1800288654,5
3163,1800106663,5
6848,1800021319,4
1258,1800150158,5
6116,1808429955,3
4377,1808439458,2
990,1800165683,4
1817,1807863382,5
3767,1800095490,5
3188,1808421437,2
5489,1800023586,4
608,1800082735,4
4952,1808405515,5
5911,1800022089,5
6648,1808437039,4
7216,1800074095,5
3279,1800099328,5
5450,1800071425,4
1002,1800195517,5
5206,1800126545,5
4470,1807599125,5
2852,1808429384,3
1812,1808411888,4
5412,1808403981,4
1835,1800040967,5
1627,1808404300,5
4023,1807816302,5
4127,1807839027,4
2324,1800177930,4
4562,1800019111,4
1980,1800026459,4
5377,1807438560,3
2767,1808439408,5
3188,1800019531,4
6265,1800022581,5
2509,1807839027,4
990,1800264787,3
4585,1805535154,5
7568,1808418671,4
4683,1800155903,5
4333,1808412549,5
1153,1800420003,4
4315,1808404450,3
4683,1808437039,5
3770,1800092481,3
1712,1808418750,1
2892,1800026398,5
1287,1807537463,5
6965,1808465610,4
1214,1808446833,4
6792,1800294804,4
6792,1800290421,5
6661,1800252514,5
4348,1808440575,5
3607,1808411888,5
1919,1807428853,5
6539,1800134855,4
3134,1800026443,4
1222,1804738128,5
7490,1807428853,5
6439,1800318700,5
1131,1804555481,5
154,1800150158,4
1583,1808396013,4
1045,1800018611,3
2356,1800117223,5
5122,1808491635,2
4673,1800232270,1
6710,1807432594,5
2754,1808405886,5
5440,1808403329,5
4875,1808429384,5
2441,1800421139,4
5663,1807839027,5
6986,1800024816,5
4131,1804849829,3
2386,1804476879,5
1142,1800057086,4
1902,1807733433,5
6410,1800279502,5
1912,1807592188,5
2390,1800019927,4
2241,1800135810,5
5924,1804170974,5
6064,1800252242,5
4354,1807428619,5
3150,1808429384,4
4828,1803471098,4
1515,1800305372,4
4683,1804707629,5
4402,1800359665,4
1219,1800104111,3
3225,1807745519,4
7203,1800110377,5
3239,1807428619,4
6081,1808403329,4
7040,1808403329,5
2394,1808405308,3
5490,1807993019,5
2414,1808403030,5
4324,1800018623,5
493,1800033085,5
1441,1800020044,4
2369,1800169049,4
2713,1800353817,4
3380,1808405428,5
1425,1800019304,5
1070,1808440470,5
6584,1808405428,5
7426,1800359665,4
1475,1800181977,5
6831,1808405417,5
6877,1800352357,2
2606,1800420769,3
5285,1808409330,1
482,1800217371,5
3032,1807428619,3
5815,1802771203,4
1523,1800321162,5
2522,1808410707,5
2577,1807858508,5
24,1808450790,4
4223,1800019714,5
3222,1808428820,3
5394,1807657195,4
4012,1800022439,5
5206,1807426884,4
189,1800019431,5
2765,1808411901,5
184,1800026398,5
277,1808439408,5
1292,1802814933,5
3755,1800021539,3
7180,1800173852,1
1521,1802813191,5
739,1808437039,3
5558,1808429955,3
7249,1804713420,4
1140,1800021319,5
1563,1808429384,5
3746,1808474115,4
3330,1807815977,4
5264,1800025486,5
870,1800018639,5
3010,1807428853,5
1142,1800240294,4
7529,1807428853,3
5179,1808403030,4
1657,1800049701,5
5484,1808435941,3
1622,1800420769,4
5789,1808404622,3
1824,1808429384,5
6063,1800127186,4
1339,1807993019,1
2489,1808404170,2
1804,1807743620,5
1853,1804736435,4
1684,1807428619,4
1437,1800161524,5
5272,1808412549,5
6053,1800238822,3
3321,1808406642,4
5879,1808404010,4
387,1800285442,4
2055,1800022581,4
4498,1800121659,5
3648,1808404541,3
4402,1800258858,4
4929,1800353545,4
3794,1800021188,4
5584,1804358309,5
7471,1804738128,5
819,1800112667,5
5453,1807592188,4
4953,1808405886,5
7171,1800138820,1
1117,1800419889,5
6748,1800114768,5
